id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,area
767707,MK superior house 2 rms fit 6 pp,3800609,Zoe,,Yau Tsim Mong,22.31841049,114.169807,Entire home/apt,1099,1,126,7/22/2018,1.86,13,316,HongKong
775458,Harbour Front + City Center + Cozy ,2007350,Mandy & Henry,,Wan Chai,22.28067331,114.1787803,Entire home/apt,1350,2,280,7/22/2018,4.01,1,91,HongKong
775479,Looking forward for your visit !! Female only,4090623,Lau,,Yau Tsim Mong,22.31949694,114.167989,Private room,220,1,144,8/1/2018,2.58,3,0,HongKong
777196,"Budget offer! 2 BR, Jordan MTR",3776595,Lam,,Yau Tsim Mong,22.30773745,114.1679782,Entire home/apt,997,4,215,8/2/2018,3.09,8,40,HongKong
777269,wifiCauseway Bay cozy stu 2mins>MTR,2283777,Jennifer,,Wan Chai,22.27912135,114.1839798,Entire home/apt,353,1,100,6/19/2018,1.46,18,346,HongKong
782604,2BRs Serviced Apartment@KennedyTown,4127290,Stephen,,Central & Western,22.28345564,114.1304691,Entire home/apt,997,27,26,6/20/2018,0.38,2,168,HongKong
792974,STUDIO with ROOF in HEART of SOHO,2172438,Joy,,Central & Western,22.28000112,114.1521837,Entire home/apt,981,3,18,7/31/2018,0.28,2,52,HongKong
793175,??€?€?????????????......??€?€??????????????????????????€?,4179437,??????,,Sha Tin,22.37020378,114.1727283,Shared room,196,1,0,,,1,0,HongKong
800155,(WO)2BR 3min Time square CWB MTR apt,1428352,Ivan,,Wan Chai,22.27910094,114.180989,Entire home/apt,926,2,232,7/21/2018,3.36,6,34,HongKong
803701,"STILL SPACE, Spacious beautiful Apt",1321952,Timothy,,Central & Western,22.28558938,114.1504827,Private room,777,1,48,8/14/2018,0.69,2,155,HongKong
811505,Boutique 1 bedroom Apartment  8 mins to Soho,4267218,Mandy,,Central & Western,22.28358853,114.1468477,Entire home/apt,903,3,35,7/13/2018,0.51,1,0,HongKong
818627,Village House with Stunning Views,694068,Cecilie,,Islands,22.24466019,113.9718801,Entire home/apt,903,4,7,9/12/2016,0.1,2,0,HongKong
818680,A splendid flat to rent,4110022,Infante,,Southern,22.21834949,114.2091702,Entire home/apt,903,28,1,1/4/2013,0.01,2,226,HongKong
822495,Artist Studio / loft,4319377,Alex,,Southern,22.23612498,114.1545544,Entire home/apt,754,5,2,8/10/2018,0.71,1,298,HongKong
823455,"HK 2br for 4-6ppl
??????2???1???1?????????4-6??? ",4319967,Zen,,Sham Shui Po,22.33454753,114.1599225,Entire home/apt,887,3,71,7/5/2017,1.04,4,195,HongKong
825791,QUEEN BED - Austin Avenue T.S.T MTR,3820308,Dave,,Yau Tsim Mong,22.30174284,114.1768639,Entire home/apt,549,1,89,5/11/2018,1.29,14,145,HongKong
830187,MTR Studio 2 Austin Avenue TST,4345949,Carolina,,Yau Tsim Mong,22.30139476,114.1762706,Entire home/apt,652,2,23,6/10/2014,0.34,9,362,HongKong
835609,For Big group (CH) in busy Wan Chai,1452499,Sally,,Wan Chai,22.2773174,114.1757781,Entire home/apt,1711,3,207,8/5/2018,3.09,7,304,HongKong
844447,Cozy Apartment in Wan Chai,4345080,Felix,,Wan Chai,22.27540979,114.1706991,Entire home/apt,761,1,22,2/19/2018,0.32,1,266,HongKong
846482,Japanese style in Sai Ying Pun,4420092,Nicolas,,Central & Western,22.28638092,114.1405505,Entire home/apt,667,3,88,7/31/2018,1.31,1,278,HongKong
849316,Causeway Bay Nr Times Sq: Full Apartment,4414395,Mike,,Wan Chai,22.27812036,114.1818279,Entire home/apt,785,4,63,8/12/2018,1.09,1,233,HongKong
850531,??????SuperHost's Private Bedroom on HK Island @TinHau,4441809,Super Host Gordon :-),,Wan Chai,22.27994476,114.1896623,Private room,306,2,416,8/10/2018,6.09,1,206,HongKong
857403,???????????????2??????????????????,4352371,Dennis,,Eastern,22.29132234,114.2033605,Private room,502,28,0,,,1,364,HongKong
857837,Shared a 2 bed rm apt 3mins to MTR,4481461,Simon,,Wan Chai,22.2711062,114.173992,Shared room,879,1,11,11/10/2017,0.17,6,364,HongKong
860891,Two Bedroom Apartment W. MID-LEVELS,4509858,Akiei,,Central & Western,22.2835112,114.1412011,Entire home/apt,1020,30,0,,,4,365,HongKong
860952,"NX to Times SQ,Causeway Bay &nr CEC",4393124,Matt,,Wan Chai,22.27812713,114.1796472,Entire home/apt,1130,2,127,7/10/2018,1.94,2,341,HongKong
865757,The Prince of the Terrace,4422400,Darrick,,Central & Western,22.28048009,114.1528151,Entire home/apt,3925,8,6,12/25/2016,0.09,1,0,HongKong
881740,"Tsim Sha Tsui, newly 2 beds apartment",4326731,Rain,,Yau Tsim Mong,22.29726433,114.1743559,Entire home/apt,879,2,243,6/18/2018,3.61,3,85,HongKong
889462,Panoramic sea view apartment ,4719675,Eddy,,Southern,22.25436642,114.1323449,Entire home/apt,9797,14,0,,,1,365,HongKong
890872,T061-2BRs Tourist Spots Lady St MK,1966274,Cs,,Yau Tsim Mong,22.31935111,114.1698039,Entire home/apt,903,1,191,7/24/2018,2.85,11,288,HongKong
897942,"Tsim Sha Tsui, newly 2 beds apt. I.",4326731,Rain,,Yau Tsim Mong,22.29586507,114.1736344,Entire home/apt,879,2,271,8/10/2018,4.05,3,85,HongKong
903169,"YAUMATEI Nice room, 21 Waterloo Rd",4584648,Ivy,,Yau Tsim Mong,22.31309525,114.1686067,Private room,188,30,1,2/17/2014,0.02,27,319,HongKong
905982,New 1BR - Budget & sweet home in HK,1460867,Icycream,,Wan Chai,22.27870474,114.1766986,Private room,7850,365,2,4/11/2016,0.03,1,358,HongKong
906165,Private Studio 4 persons Hong Kong,4850005,Beau,,Sham Shui Po,22.3306577,114.1613998,Entire home/apt,361,2,80,8/1/2018,1.69,4,80,HongKong
911684,Wanchai Pigeon Burrow ?€? Studio Flat,4891952,John,,Wan Chai,22.27453266,114.1727719,Entire home/apt,432,2,206,8/12/2018,4.28,5,41,HongKong
923017,Comfort Home in Prince Edward Mtr 4 beds,4971086,Alice,,Yau Tsim Mong,22.3247081,114.167508,Entire home/apt,1154,1,279,7/31/2018,4.32,10,268,HongKong
926138,Lovely home Mong Kok MTR Railway 4 beds,4971086,Alice,,Yau Tsim Mong,22.32334602,114.170172,Entire home/apt,1123,1,318,8/12/2018,4.78,10,124,HongKong
944283,2 Bed Rooms Heart of Soho/Central,5100812,Nana,,Central & Western,22.2848965,114.1540198,Entire home/apt,1099,6,48,7/25/2018,0.72,2,235,HongKong
956857,Cozy Room- Heart of Soho/Central,5100812,Nana,,Central & Western,22.28445415,114.1536561,Private room,400,6,2,8/8/2013,0.03,2,337,HongKong
957513,"Hollywood Rd, Spacious and Sunny",5207666,James,,Central & Western,22.28665569,114.1462946,Entire home/apt,769,2,29,7/12/2018,0.44,1,349,HongKong
